unique_id,database,protein_path,ligand_path,pK,protein_exists,ligand_exists,fep_lig_match,ts-max_tanimoto_fep_benchmark
CHEMBL4361_5vkc_CHEMBL3787407,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL3787407/5vkc_CHEMBL4361_CHEMBL3787407.sdf,7.698970004336019,True,True,mcl1_extra_flips_molecule_53.sdf,0.3161290322580645
CHEMBL4361_4wmu_CHEMBL3786650,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wmu/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wmu/target_CHEMBL4361/CHEMBL3786650/4wmu_CHEMBL4361_CHEMBL3786650.sdf,6.935542010773082,True,True,mcl1_extra_flips_molecule_53.sdf,0.6262626262626263
CHEMBL4361_4wmu_CHEMBL3785666,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wmu/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wmu/target_CHEMBL4361/CHEMBL3785666/4wmu_CHEMBL4361_CHEMBL3785666.sdf,7.180456064458132,True,True,mcl1_extra_flips_molecule_53.sdf,0.6138613861386139
CHEMBL4361_4wmu_CHEMBL3785851,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wmu/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wmu/target_CHEMBL4361/CHEMBL3785851/4wmu_CHEMBL4361_CHEMBL3785851.sdf,6.679853713888946,True,True,mcl1_extra_flips_molecule_53.sdf,0.6326530612244898
CHEMBL4361_4wmu_CHEMBL3786244,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wmu/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wmu/target_CHEMBL4361/CHEMBL3786244/4wmu_CHEMBL4361_CHEMBL3786244.sdf,7.060480747381382,True,True,mcl1_extra_flips_molecule_53.sdf,0.6138613861386139
CHEMBL4361_5vkc_CHEMBL4094135,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4094135/5vkc_CHEMBL4361_CHEMBL4094135.sdf,7.67778070526608,True,True,mcl1_extra_flips_molecule_56.sdf,0.34507042253521125
6bw2,pdbbind,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/general-set/6bw2/6bw2_protein.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/general-set/6bw2/6bw2_ligand.mol2,7.68,True,True,mcl1_extra_flips_molecule_56.sdf,0.3129251700680272
CHEMBL4361_5vkc_CHEMBL3769699,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL3769699/5vkc_CHEMBL4361_CHEMBL3769699.sdf,8.154901959985743,True,True,mcl1_extra_flips_molecule_56.sdf,0.35251798561151076
CHEMBL4361_6fs1_CHEMBL3417581,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/6fs1/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/6fs1/target_CHEMBL4361/CHEMBL3417581/6fs1_CHEMBL4361_CHEMBL3417581.sdf,6.080890389046187,True,True,mcl1_extra_flips_molecule_42.sdf,0.5955056179775281
CHEMBL4361_6b4l_CHEMBL3417693,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/6b4l/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/6b4l/target_CHEMBL4361/CHEMBL3417693/6b4l_CHEMBL4361_CHEMBL3417693.sdf,5.932433674311612,True,True,mcl1_extra_flips_molecule_42.sdf,0.5806451612903226
CHEMBL4361_5vkc_CHEMBL4473259,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4473259/5vkc_CHEMBL4361_CHEMBL4473259.sdf,8.719449308175472,True,True,mcl1_extra_flips_molecule_58.sdf,0.34265734265734266
CHEMBL4361_5vkc_CHEMBL4467409,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4467409/5vkc_CHEMBL4361_CHEMBL4467409.sdf,8.61642206695891,True,True,mcl1_extra_flips_molecule_58.sdf,0.3404255319148936
CHEMBL4361_5vkc_CHEMBL4086356,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4086356/5vkc_CHEMBL4361_CHEMBL4086356.sdf,8.83889035263304,True,True,mcl1_extra_flips_molecule_58.sdf,0.32666666666666666
5if4,pdbbind,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/general-set/5if4/5if4_protein.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/general-set/5if4/5if4_ligand.mol2,9.0,True,True,mcl1_extra_flips_molecule_58.sdf,0.2987012987012987
CHEMBL4361_5mev_CHEMBL4582512,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5mev/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5mev/target_CHEMBL4361/CHEMBL4582512/5mev_CHEMBL4361_CHEMBL4582512.sdf,6.131355561605174,True,True,mcl1_extra_flips_molecule_35.sdf,0.13609467455621302
CHEMBL4361_5mes_CHEMBL4472439,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5mes/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5mes/target_CHEMBL4361/CHEMBL4472439/5mes_CHEMBL4361_CHEMBL4472439.sdf,7.318758762624412,True,True,mcl1_extra_flips_molecule_35.sdf,0.13609467455621302
CHEMBL4361_4zbi_CHEMBL3426319,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4zbi/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4zbi/target_CHEMBL4361/CHEMBL3426319/4zbi_CHEMBL4361_CHEMBL3426319.sdf,6.508638306165727,True,True,mcl1_extra_flips_molecule_57.sdf,0.5154639175257731
CHEMBL4361_4zbf_CHEMBL3426317,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4zbf/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4zbf/target_CHEMBL4361/CHEMBL3426317/4zbf_CHEMBL4361_CHEMBL3426317.sdf,5.3979400086720375,True,True,mcl1_extra_flips_molecule_57.sdf,0.4215686274509804
CHEMBL4361_5vkc_CHEMBL4558263,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4558263/5vkc_CHEMBL4361_CHEMBL4558263.sdf,7.503502450784329,True,True,mcl1_extra_flips_molecule_56.sdf,0.3287671232876712
CHEMBL4361_4wmu_CHEMBL3785235,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wmu/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wmu/target_CHEMBL4361/CHEMBL3785235/4wmu_CHEMBL4361_CHEMBL3785235.sdf,8.0,True,True,mcl1_extra_flips_molecule_53.sdf,0.5904761904761905
CHEMBL4361_6bw8_CHEMBL4562159,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/6bw8/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/6bw8/target_CHEMBL4361/CHEMBL4562159/6bw8_CHEMBL4361_CHEMBL4562159.sdf,9.431798275933003,True,True,mcl1_extra_flips_molecule_58.sdf,0.12234042553191489
CHEMBL4361_6bw2_CHEMBL3786147,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/6bw2/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/6bw2/target_CHEMBL4361/CHEMBL3786147/6bw2_CHEMBL4361_CHEMBL3786147.sdf,6.286509456906058,True,True,mcl1_extra_flips_molecule_37.sdf,0.4049586776859504
CHEMBL4361_5vkc_CHEMBL4564434,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4564434/5vkc_CHEMBL4361_CHEMBL4564434.sdf,8.526773867493464,True,True,mcl1_extra_flips_molecule_58.sdf,0.3181818181818182
CHEMBL4361_5vkc_CHEMBL4457559,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4457559/5vkc_CHEMBL4361_CHEMBL4457559.sdf,8.619788758288394,True,True,mcl1_extra_flips_molecule_37.sdf,0.3380281690140845
CHEMBL4361_5vkc_CHEMBL4159388,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4159388/5vkc_CHEMBL4361_CHEMBL4159388.sdf,9.0,True,True,mcl1_extra_flips_molecule_58.sdf,0.33112582781456956
CHEMBL4361_5vkc_CHEMBL4090071,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4090071/5vkc_CHEMBL4361_CHEMBL4090071.sdf,6.886056647693163,True,True,mcl1_extra_flips_molecule_58.sdf,0.32666666666666666
CHEMBL4361_5vkc_CHEMBL4068996,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4068996/5vkc_CHEMBL4361_CHEMBL4068996.sdf,7.026872146400302,True,True,mcl1_extra_flips_molecule_58.sdf,0.32450331125827814
CHEMBL4361_5vkc_CHEMBL4063862,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4063862/5vkc_CHEMBL4361_CHEMBL4063862.sdf,8.740743030061056,True,True,mcl1_extra_flips_molecule_58.sdf,0.3223684210526316
CHEMBL4361_5vkc_CHEMBL3785279,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL3785279/5vkc_CHEMBL4361_CHEMBL3785279.sdf,7.623975776090281,True,True,mcl1_extra_flips_molecule_37.sdf,0.3221476510067114
CHEMBL4361_5vkc_CHEMBL3417697,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL3417697/5vkc_CHEMBL4361_CHEMBL3417697.sdf,8.397940008672037,True,True,mcl1_extra_flips_molecule_57.sdf,0.43548387096774194
CHEMBL4361_5mev_CHEMBL4449849,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5mev/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5mev/target_CHEMBL4361/CHEMBL4449849/5mev_CHEMBL4361_CHEMBL4449849.sdf,5.701146923590294,True,True,mcl1_extra_flips_molecule_63.sdf,0.13496932515337423
CHEMBL4361_5if4_CHEMBL3786233,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5if4/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5if4/target_CHEMBL4361/CHEMBL3786233/5if4_CHEMBL4361_CHEMBL3786233.sdf,6.832682665251824,True,True,mcl1_extra_flips_molecule_37.sdf,0.39669421487603307
CHEMBL4361_5if4_CHEMBL1385808,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5if4/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5if4/target_CHEMBL4361/CHEMBL1385808/5if4_CHEMBL4361_CHEMBL1385808.sdf,5.027565723042635,True,True,mcl1_extra_flips_molecule_60.sdf,0.10273972602739725
CHEMBL4361_5fdr_CHEMBL3785127,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5fdr/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5fdr/target_CHEMBL4361/CHEMBL3785127/5fdr_CHEMBL4361_CHEMBL3785127.sdf,6.511449283499556,True,True,mcl1_extra_flips_molecule_53.sdf,0.496
CHEMBL4361_4zbi_CHEMBL3426328,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4zbi/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4zbi/target_CHEMBL4361/CHEMBL3426328/4zbi_CHEMBL4361_CHEMBL3426328.sdf,6.6777807052660805,True,True,mcl1_extra_flips_molecule_35.sdf,0.4854368932038835
CHEMBL4361_4zbf_CHEMBL3426325,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4zbf/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4zbf/target_CHEMBL4361/CHEMBL3426325/4zbf_CHEMBL4361_CHEMBL3426325.sdf,6.823908740944319,True,True,mcl1_extra_flips_molecule_45.sdf,0.5094339622641509
CHEMBL4361_4wmv_CHEMBL2314523,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wmv/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wmv/target_CHEMBL4361/CHEMBL2314523/4wmv_CHEMBL4361_CHEMBL2314523.sdf,4.3979400086720375,True,True,mcl1_extra_flips_molecule_63.sdf,0.32142857142857145
CHEMBL4361_4wgi_CHEMBL3358900,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wgi/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wgi/target_CHEMBL4361/CHEMBL3358900/4wgi_CHEMBL4361_CHEMBL3358900.sdf,4.671620396561262,True,True,mcl1_extra_flips_molecule_34.sdf,0.14556962025316456
CHEMBL4361_4oq6_CHEMBL3126314,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4oq6/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4oq6/target_CHEMBL4361/CHEMBL3126314/4oq6_CHEMBL4361_CHEMBL3126314.sdf,4.508638306165727,True,True,mcl1_extra_flips_molecule_23.sdf,0.2717391304347826
CHEMBL4361_4oq5_CHEMBL3126331,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4oq5/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4oq5/target_CHEMBL4361/CHEMBL3126331/4oq5_CHEMBL4361_CHEMBL3126331.sdf,6.3979400086720375,True,True,mcl1_extra_flips_molecule_37.sdf,0.19130434782608696
CHEMBL4361_4oq5_CHEMBL3126311,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4oq5/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4oq5/target_CHEMBL4361/CHEMBL3126311/4oq5_CHEMBL4361_CHEMBL3126311.sdf,7.522878745280337,True,True,mcl1_extra_flips_molecule_35.sdf,0.23357664233576642
CHEMBL4361_4oq5_CHEMBL3126306,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4oq5/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4oq5/target_CHEMBL4361/CHEMBL3126306/4oq5_CHEMBL4361_CHEMBL3126306.sdf,6.698970004336019,True,True,mcl1_extra_flips_molecule_56.sdf,0.17518248175182483
CHEMBL4361_4hw2_CHEMBL3786069,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4hw2/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4hw2/target_CHEMBL4361/CHEMBL3786069/4hw2_CHEMBL4361_CHEMBL3786069.sdf,6.183758700008217,True,True,mcl1_extra_flips_molecule_37.sdf,0.7023809523809523
6udt,pdbbind,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/refined-set/6udt/6udt_protein.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/refined-set/6udt/6udt_ligand.mol2,10.0,True,True,mcl1_extra_flips_molecule_58.sdf,0.13218390804597702
6udx,pdbbind,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/general-set/6udx/6udx_protein.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/general-set/6udx/6udx_ligand.mol2,8.0,True,True,mcl1_extra_flips_molecule_58.sdf,0.15492957746478872
4zbf,pdbbind,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/refined-set/4zbf/4zbf_protein.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/refined-set/4zbf/4zbf_ligand.mol2,7.13,True,True,mcl1_extra_flips_molecule_57.sdf,0.42592592592592593
6o6g,pdbbind,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/general-set/6o6g/6o6g_protein.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/general-set/6o6g/6o6g_ligand.mol2,6.52,True,True,mcl1_extra_flips_molecule_68.sdf,0.1417910447761194
5fdo,pdbbind,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/general-set/5fdo/5fdo_protein.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/general-set/5fdo/5fdo_ligand.mol2,6.44,True,True,mcl1_extra_flips_molecule_37.sdf,0.3963963963963964
CHEMBL4361_5vkc_CHEMBL4083870,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4083870/5vkc_CHEMBL4361_CHEMBL4083870.sdf,8.795880017344075,True,True,mcl1_extra_flips_molecule_56.sdf,0.3356643356643357
6bw8,pdbbind,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/general-set/6bw8/6bw8_protein.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/general-set/6bw8/6bw8_ligand.mol2,9.0,True,True,mcl1_extra_flips_molecule_65.sdf,0.3129251700680272
CHEMBL4361_5vkc_CHEMBL4061061,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4061061/5vkc_CHEMBL4361_CHEMBL4061061.sdf,8.853871964321762,True,True,mcl1_extra_flips_molecule_56.sdf,0.32653061224489793
CHEMBL4361_5vkc_CHEMBL4082941,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4082941/5vkc_CHEMBL4361_CHEMBL4082941.sdf,8.920818753952375,True,True,mcl1_extra_flips_molecule_65.sdf,0.33793103448275863
CHEMBL4361_5vkc_CHEMBL4091647,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4091647/5vkc_CHEMBL4361_CHEMBL4091647.sdf,8.270303756120384,True,True,mcl1_extra_flips_molecule_58.sdf,0.3333333333333333
CHEMBL4361_5vkc_CHEMBL4076107,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4076107/5vkc_CHEMBL4361_CHEMBL4076107.sdf,7.657577319177793,True,True,mcl1_extra_flips_molecule_53.sdf,0.4146341463414634
CHEMBL4361_5vkc_CHEMBL3770817,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL3770817/5vkc_CHEMBL4361_CHEMBL3770817.sdf,7.292429823902063,True,True,mcl1_extra_flips_molecule_53.sdf,0.375
CHEMBL4361_5vkc_CHEMBL4060484,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4060484/5vkc_CHEMBL4361_CHEMBL4060484.sdf,7.313268139183815,True,True,mcl1_extra_flips_molecule_53.sdf,0.3893129770992366
CHEMBL4361_5vkc_CHEMBL4082389,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4082389/5vkc_CHEMBL4361_CHEMBL4082389.sdf,7.638272163982407,True,True,mcl1_extra_flips_molecule_53.sdf,0.3984375
CHEMBL4361_5vkc_CHEMBL4578397,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4578397/5vkc_CHEMBL4361_CHEMBL4578397.sdf,7.903159485229359,True,True,mcl1_extra_flips_molecule_58.sdf,0.3310344827586207
CHEMBL4361_5vkc_CHEMBL4563223,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4563223/5vkc_CHEMBL4361_CHEMBL4563223.sdf,7.605350694420279,True,True,mcl1_extra_flips_molecule_56.sdf,0.32653061224489793
